filename,emotion,duration_seconds,text,speaker_id,split
n_109_0.wav,neutral,2.65,Я тобі теж бажаю знайти дійсно своє кохання.,98,train
n_110_0.wav,neutral,3.07,"Я взяв з собою натальну карту, яку ти мені подарувала.",98,train
n_111_0.wav,neutral,1.16,А яка завтра в тебе мета?,113,train
n_112_0.wav,neutral,2.66,Я вже готовий розпочати церемонію троянд.,98,train
n_113_0.wav,neutral,2.51,Мені подобаються твої прагнення до змін.,98,train
n_114_0.wav,neutral,3.38,"Сьогодні зустрічаю одну з дівчат, яка на жаль не доїхала на першу вечірку.",98,train
n_115_0.wav,neutral,3.37,"Тому, якщо ти не проти, я пропоную тобі трішечки відпочити перед цим.",98,train
n_116_0.wav,neutral,0.87,"Так, тут обережно",98,train
n_117_0.wav,neutral,1.31,Трішки слизько після дощу,98,train
n_118_0.wav,neutral,2.24,"коли не було за що схопитись, в принципі.",98,train
n_119_0.wav,neutral,2.02,"Ну, ти, молодець, здивувала мене реально сьогодні.",98,train
n_120_0.wav,neutral,3.68,"Мені сподобалася Інна. Я почував себе затишно, приємно.",98,train
n_121_0.wav,neutral,3.07,Вона підняла досить таки серйозні теми своїх травм.,98,train
n_122_0.wav,neutral,2.18,"Для неї це болюча тема, і точно.",98,train
n_123_0.wav,neutral,2.55,"А, я думаю, варіант Б, ти поїхав в іншу країну.",178,train
n_124_0.wav,neutral,3.48,"Як там кажуть, найтяжче казати слово ""Вибач"" і ""Кохаю"", напевно.",98,train
n_125_1.wav,neutral,2.68,Вона протікає в нас по спині.,11,train
n_126_1.wav,neutral,3.0,"Я побачила легеньке здивування спочатку, типу на його обличчі.",384,train
n_127_0.wav,neutral,2.82,Я вирішив також залучити дівчат до цього збору.,98,train
n_128_0.wav,neutral,1.73,"Анастасія, представ, будь ласка, свій лот",298,train
n_129_0.wav,neutral,2.63,"Радий, що наше побачення було найкращим для тебе.",98,train
n_130_1.wav,neutral,1.51,"Давайте, будемо чекати дівчат.",230,train
n_131_1.wav,neutral,2.28,якраз там 10 десь років до 16-17.,67,train
n_132_0.wav,neutral,2.69,Для зведення до квадратного рівняння за дужки.,330,train
n_133_0.wav,neutral,1.84,"Потрібно винести, множник",330,train
n_134_0.wav,neutral,1.65,почали обробку спусків,369,train
n_135_1.wav,neutral,2.18,Ця програма відкриє нові можливості.,216,train
n_136_1.wav,neutral,1.54,нові можливості для людей.,216,train
n_137_1.wav,neutral,2.32,і за її допомогою більше громадян.,216,train
n_138_0.wav,neutral,1.82,має дорівнювати 70.,217,train
n_139_1.wav,neutral,2.56,"ми якраз і розуміємо, чому Радянський Союз",52,train
n_140_1.wav,neutral,1.79,Чому так зростають військові витрати?,52,train
n_141_1.wav,neutral,1.79,Ми пам'ятаємо з вами.,52,train
n_142_0.wav,neutral,2.69,по мірі прогрівання стінок цієї колби.,331,train
n_143_0.wav,neutral,1.79,прогрівається і газ.,331,train
n_144_1.wav,neutral,2.3,Роки письменниця провела,165,test
n_145_1.wav,neutral,1.79,"І ось та природа, які, яка є.",165,test
n_146_1.wav,neutral,2.56,"А ми обговоримо той документ, який був переданий.",294,train
n_147_1.wav,neutral,2.3,і творив про саме життя.,268,train
n_148_1.wav,neutral,2.3,"Норм, вже завтра відновити роботу.",287,train
n_149_1.wav,neutral,2.97,зможуть 872 продовольчі ринки.,287,train
n_150_1.wav,neutral,2.82,"чотири, розчин блакитний.",115,train
n_151_1.wav,neutral,2.0,і додаємо луг натріо.,115,train
n_152_1.wav,neutral,2.69,Артем Чех пішов на фронт.,268,train
n_153_1.wav,neutral,2.64,Він написав збірку есеїв. Точка.,268,train
n_154_1.wav,neutral,3.07,Ви можете утворити форму пані-вівчар,175,train
n_155_1.wav,neutral,2.05,Іменника чоловічого роду вівчар.,175,train
n_156_1.wav,neutral,1.95,Отримаємо 13.,149,train
n_157_0.wav,neutral,1.63,"Мене просять нагадати, чому.",172,train
n_158_0.wav,neutral,2.3,"Друзі, а в мене, по-перше,",172,train
n_159_1.wav,neutral,2.43,Береза плаче тихими слізьми.,222,test
n_160_1.wav,neutral,1.71,"А ми, ті сльози,",222,test
n_161_1.wav,neutral,1.28,"Юрій Гарасько, каже.",111,train
n_162_0.wav,neutral,2.3,трикутник має площу 1/2 *,205,train
n_163_0.wav,neutral,1.92,на сторону два,205,train
n_164_1.wav,neutral,2.87,панувала у середньовіччі. Навіть,126,train
n_165_1.wav,neutral,2.94,Теорія самозародження панувала у,126,train
n_166_0.wav,neutral,2.69,Є книга Светланы Алексиевич про Чорнобиль.,152,train
n_167_1.wav,neutral,2.05,Вихідні встановив такі курси валют.,136,train
n_168_1.wav,neutral,2.94,Долар коштує 26 грн 19 копійок.,136,train
n_169_1.wav,neutral,3.02,Офіційний курс євро на сьогодні 31 грн.,136,train
n_170_1.wav,neutral,2.69,"А, у справі про узурпацію влади.",72,train
n_171_1.wav,neutral,1.41,ми хочемо сказати.,182,train
n_172_0.wav,neutral,1.92,вивчали види підрядних частин.,116,train
n_173_0.wav,neutral,2.56,Три основні види підрядних частин.,116,train
n_174_0.wav,neutral,1.66,Це перша професійна освіта.,169,train
n_175_0.wav,neutral,1.92,"зрозуміти, що слухають навколо можна.",290,train
n_176_0.wav,neutral,2.43,Кольором навушників. Він змінюється залежно від,290,train
n_177_1.wav,neutral,2.05,що не менш важливо зменшити суму,51,train
n_178_1.wav,neutral,2.05,грошової застави для кандидатів.,128,train
n_179_0.wav,neutral,2.05,"Справа в тому, що зараз в",367,train
n_180_0.wav,neutral,1.34,новим виборчим кодексом.,367,train
n_181_0.wav,neutral,2.18,Президент Віктор Янукович втік з країни.,95,train
n_182_0.wav,neutral,1.65,відбулася зміна влади.,95,train
n_183_0.wav,neutral,1.92,"значний успіх, тому що",76,train
n_184_0.wav,neutral,2.82,За два роки планомірних наукових досліджень.,76,train
n_185_0.wav,neutral,1.25,"Княжої гори, біля міста.",76,train
n_186_1.wav,neutral,2.1,Словосполучення сірий птах.,50,train
n_187_0.wav,neutral,2.82,Пішоходів повинні багато годин чекати на блокпосту.,169,train
n_188_0.wav,neutral,2.56,Час від часу трапляються навіть смертельні випадки.,169,train
n_189_1.wav,neutral,2.3,"Давайте подивимося, скільки часу пройшло.",111,train
n_190_1.wav,neutral,2.3,"грами, або 396.",111,train
n_191_1.wav,neutral,2.43,"міліграмів. Давайте подивимося, скільки часу.",111,train
n_192_1.wav,neutral,2.94,"вуличних заворушень, тут загинуло 48 людей.",168,train
n_193_1.wav,neutral,2.43,Більшість у пожежі в будинку профспілок.,168,train
n_194_0.wav,neutral,1.82,"Ми, безумовно, будемо",159,train
n_195_0.wav,neutral,1.6,Що вона ні в чому не винна,10,test
n_196_0.wav,neutral,1.3,дуже довго того чекаємо.,10,test
n_197_0.wav,neutral,2.9,"Наталі поділилася, що вона вагітна.",10,test
n_198_0.wav,neutral,1.27,зняла це все на відео,10,test
n_199_1.wav,neutral,1.99,Реакції тіла збігаються.,67,train
n_200_1.wav,neutral,2.66,"і з тим, чого насправді хоче людина.",67,train
n_201_1.wav,neutral,2.91,"або із тим, чого би вона хотіла.",67,train
n_202_1.wav,neutral,3.37,"Е, я пам'ятаю 50 відтінків сірого.",67,train
n_203_1.wav,neutral,2.39,"Біль - це завжди дзвіночок про те, що щось іде не так.",67,train
n_204_1.wav,neutral,1.73,зупинитися. Варто почекати.,67,train
n_205_1.wav,neutral,3.01,"Можливо, перенести. Можливо, спробувати по-іншому.",67,train
n_206_1.wav,neutral,2.55,в тебе змінюється робота там сильних залуз.,67,train
n_207_1.wav,neutral,2.55,"саме в цей період, ну, підходять.",67,train
n_208_1.wav,neutral,2.52,"Будете навчатись в університеті, у вас пройдуть прищі",67,train
n_209_1.wav,neutral,1.14,хлопчиків також вакцинують.,67,train
n_210_1.wav,neutral,2.75,"І для захисту себе, тому що все ж таки там",67,train
n_211_1.wav,neutral,2.75,"в подальшому там через 10 років може заверти, ну завершитись.",67,train
n_212_0.wav,neutral,4.25,просто несамовито займаються коханням в потоці.,77,train
n_213_0.wav,neutral,1.24,"формується, вот сучасна.",9,test
n_214_0.wav,neutral,1.06,Від попередніх поколінь.,9,test
n_215_0.wav,neutral,2.28,Я переймаю від різних.,77,train
n_216_0.wav,neutral,1.48,да я CEO,56,test
n_217_0.wav,neutral,1.94,буквально на цьому тижні.,56,test
n_218_0.wav,neutral,1.76,запустилась нова компанія.,56,test
n_219_0.wav,neutral,1.82,"займався запускам, і буду продовжувати.",88,train
n_220_0.wav,neutral,2.04,стильний і якісний мерч з креативним підходом,56,test
n_221_0.wav,neutral,1.98,"можливо, можливо.",198,train
a_225_0.wav,angry,1.96,Замовч я тобі кажу. Всьо.,398,train
a_226_0.wav,angry,2.43,"Мовчи, вкладай малу спати.",392,test
a_227_0.wav,angry,3.15,"Ну то що? Говори, я до всього готовий.",392,test
a_228_1.wav,angry,2.33,Бий! Хоч вбий!,396,train
a_229_0.wav,angry,1.94,Замовч.,392,test
a_230_0.wav,angry,2.55,"Побійтеся Бога, як вам не соромно.",392,test
s_206_0.wav,sad,3.79,"Нічого, розберемося",389,train
a_231_0.wav,angry,2.45,"Розумієш, повинен. Інакше хто я такий буду?",389,train
a_232_0.wav,angry,2.55,Повинен помститися цим гадам.,389,train
a_233_0.wav,angry,3.83,Працював тяжко. Нікого не чіпав.,398,train
a_234_0.wav,angry,4.02,А от вони прийшли до мене і скривдили. За що?,398,train
a_235_0.wav,angry,2.59,"А то ж із землі вигнали, як собаку.",398,train
a_236_0.wav,angry,2.22,Хіба можна в такий день?,390,train
a_237_0.wav,angry,2.85,Хата твоя горить! Пожар настоящий.,392,test
s_207_0.wav,sad,2.15,Моя Таня,391,train
a_238_0.wav,angry,1.85,А Олену зі світу звести не гріх?,392,test
a_239_0.wav,angry,2.33,Їх уже немає. А живим жити.,391,train
a_240_0.wav,angry,1.55,"Я батько, кажи?",385,train
a_241_0.wav,angry,2.58,"Та не знаю я, я не знаю.",391,train
s_208_1.wav,sad,2.45,"Ви люди, чи не люди?",387,train
s_209_1.wav,sad,2.0,Та й зник.,387,train
s_210_1.wav,sad,2.43,"А я не хотіла, щоб він синів брав.",387,train
a_242_1.wav,angry,0.99,Ну стій кажу.,397,train
a_243_1.wav,angry,0.99,А мені не треба знати,397,train
h_231_1.wav,happy,2.32,Та не сміши мене,393,test
a_244_0.wav,angry,1.26,І всі рівні будуть.,391,train
a_245_0.wav,angry,1.03,Аби був результат.,385,train
a_246_1.wav,angry,0.8,Тихо будь.,396,train
h_232_1.wav,happy,2.45,Звідки?,397,train
h_233_0.wav,happy,2.58,"Тетяночко, ну яка ти стала.",399,train
h_234_1.wav,happy,1.66,Як ж я тебе давно не бачила,397,train
h_235_0.wav,happy,2.99,"Бачу, в тебе не тільки животик, а й ще дещо виросло.",399,train
h_236_1.wav,happy,2.68,"Мій брат, Федір, я ж, я ж тобі про нього розповідала.",397,train
h_237_1.wav,happy,1.9,Найкраща моя подруга тут.,397,train
a_247_0.wav,angry,2.25,Ану давай без оцих словечок,392,test
a_248_1.wav,angry,0.83,Ви що робите?,390,train
a_249_1.wav,angry,1.45,Ви отруїти його хочете?,390,train
a_250_0.wav,angry,1.86,"Може, не моя, зате жива.",385,train
s_211_1.wav,sad,1.25,Куди ти йдеш?,386,test
s_212_1.wav,sad,0.79,Ти сам один,386,test
s_213_1.wav,sad,1.3,Залишайся зі мною,386,test
s_214_1.wav,sad,2.16,Почекай може стерпиться-злюбиться,386,test
s_215_0.wav,sad,0.85,Спробуєш?,399,train
a_251_1.wav,angry,1.43,Що так і підеш?,397,train
a_252_1.wav,angry,1.22,Навіть мені не допоможеш?,397,train
h_238_0.wav,happy,1.27,Тут мені не страшний,399,train
s_216_1.wav,sad,1.35,В мене немає грошей,393,test
a_253_0.wav,angry,2.12,"Моя робота полягає в тому, щоб знайти всі",388,train
a_254_0.wav,angry,1.35,"Тим паче, відомі",388,train
a_255_0.wav,angry,2.0,А вона постійно в тіктоку сидить.,388,train
a_256_0.wav,angry,0.86,Що не так?,388,train
h_239_0.wav,happy,1.02,Точно,388,train
a_257_1.wav,angry,1.64,Ну що ти професіонал,393,test
a_258_1.wav,angry,1.07,Жодних зауважень.,393,test
s_217_1.wav,sad,2.16,Через мене ми втратили нашу дитину,393,test
s_218_1.wav,sad,1.39,Це все моя привина,393,test
s_219_1.wav,sad,2.04,Штучної стимуляції чого?,393,test
s_220_1.wav,sad,1.99,Моя дитина померла.,393,test
s_221_1.wav,sad,2.2,Я я не так планувала народжувати,393,test
s_222_1.wav,sad,1.33,"Ти щось скажеш, Дім?",393,test
h_240_0.wav,happy,2.5,без жодної голівудської сцени. Це успіх.,388,train
h_241_1.wav,happy,0.94,На двох?,395,train
n_222_0.wav,neutral,1.19,Я думав ти спиш,394,train
s_223_1.wav,sad,2.69,"Вже добу не спала, і не знаю, колись зможу знову.",393,test
s_224_0.wav,sad,1.2,"А я не знаю, що",394,train
s_225_1.wav,sad,1.12,"Знову, ти мовчиш",393,test
s_226_1.wav,sad,2.09,Але замість дитячого крику я,393,test
h_242_0.wav,happy,2.65,Ти переоцінюєш можливості продюсера,388,train
h_243_0.wav,happy,1.32,Ну що ти як маленька,388,train
a_259_1.wav,angry,1.05,А мені не потрібні всі.,393,test
s_227_1.wav,sad,1.85,Ну чо ти мене заспокоюєш?,393,test
h_244_0.wav,happy,3.04,Все ще тримаєш на мене зуб,388,train
